id,sku,precio,fecha_actualizacion,fecha_vigencia,costo_producto,costo_traspaso,costo_almacenamiento
433,3383298,149990, 03/06/2014, 05/01/2014,102144,1073,298
434,3877388,5990, 03/06/2014, 05/07/2014,3600,46,8
435,3526382,49990, 03/06/2014, 05/08/2014,32544,609,87
436,3749614,17990, 03/06/2014, 05/23/2014,13331,163,33
437,3842992,36990, 03/06/2014, 05/22/2014,27188,335,82
438,3514376,6990, 03/06/2014, 05/19/2014,5334,102,16
439,1582007,17990, 03/06/2014, 05/13/2014,13565,152,36
440,3709490,13990, 03/06/2014, 05/17/2014,11011,125,25
441,3607308,24990, 03/06/2014, 05/08/2014,16844,171,42
442,3621070,169990, 03/06/2014, 04/28/2014,130043,1379,293
443,3247238,249990, 03/06/2014, 05/18/2014,167994,3293,461
444,3795026,64900, 03/06/2014, 04/28/2014,49714,910,139
445,3871446,609990, 03/06/2014, 05/06/2014,483723,8030,1161
446,1349240,31990, 03/06/2014, 05/05/2014,20634,238,43
447,3835039,419990, 03/06/2014, 05/24/2014,280974,4356,768
448,3695723,12990, 03/06/2014, 05/07/2014,8548,147,26
449,2675502,29300, 03/06/2014, 06/14/2014,17815,332,38
450,3502319,299990, 03/06/2014, 06/06/2014,207894,3306,524
451,1575856,1990, 03/06/2014, 06/13/2014,1441,26,4
452,3383686,89990, 03/06/2014, 05/30/2014,69653,1080,167
453,3691664,29990, 03/06/2014, 05/11/2014,23633,364,54
454,3772984,64900, 03/06/2014, 04/30/2014,41082,551,91
455,3564580,79990, 03/06/2014, 05/23/2014,63113,840,164
456,2953016,169990, 03/06/2014, 05/08/2014,115594,1815,326
457,3695917,59990, 03/06/2014, 05/03/2014,46613,467,99
458,3466101,3390, 03/06/2014, 06/13/2014,2034,28,6
459,3623405,59900, 03/06/2014, 06/07/2014,40133,687,106
460,2564518,29990, 03/06/2014, 05/08/2014,21113,370,61
461,3150359,129900, 03/06/2014, 04/29/2014,99504,1672,279
462,3721365,109990, 03/06/2014, 05/16/2014,69954,707,141
463,3818723,21990, 03/06/2014, 04/28/2014,15240,253,44
464,3557689,29990, 03/06/2014, 05/25/2014,20244,211,60
465,3654115,5990, 03/06/2014, 06/08/2014,4739,95,14
466,880178048,12990, 03/06/2014, 05/14/2014,10107,130,26
467,3635601,3990, 03/06/2014, 05/08/2014,2482,28,8
468,880115473,8990, 03/06/2014, 04/26/2014,5619,108,13
469,3363304,3490, 03/06/2014, 05/16/2014,2587,51,6
470,3813866,1990, 03/06/2014, 05/27/2014,1549,25,5
471,3787109,26990, 03/06/2014, 04/25/2014,17976,329,48
472,3624967,1990, 03/06/2014, 06/04/2014,1210,24,4
473,3653361,119900, 03/06/2014, 05/18/2014,91244,1360,194
474,3633553,33990, 03/06/2014, 06/13/2014,21040,356,59
475,3591986,259990, 03/06/2014, 05/06/2014,195513,2718,433
476,3833528,75000, 03/06/2014, 05/23/2014,48975,745,142
477,3629486,69990, 03/06/2014, 06/03/2014,43464,818,126
478,2858486,5990, 03/06/2014, 05/31/2014,4433,86,12
479,3363174,20990, 03/06/2014, 06/08/2014,14819,270,35
480,2865511,8990, 03/06/2014, 05/31/2014,6842,81,17
481,3720338,29990, 03/06/2014, 06/09/2014,22073,382,46
482,2488508,6990, 03/06/2014, 05/31/2014,5369,94,15
483,880143091,3990, 03/06/2014, 06/08/2014,2989,41,9
484,3787039,31990, 03/06/2014, 05/20/2014,20602,264,59
485,2521168,11990, 03/06/2014, 05/08/2014,9149,140,23
486,3630648,39990, 03/06/2014, 06/14/2014,31033,454,81
487,880171765,12990, 03/06/2014, 05/18/2014,9288,155,26
488,3511431,12990, 03/06/2014, 05/22/2014,9288,94,28
489,3691745,34990, 03/06/2014, 05/08/2014,22954,427,55
490,880133125,4990, 03/06/2014, 05/29/2014,3848,50,10
491,3867779,99900, 03/06/2014, 04/25/2014,63337,976,173
492,3176329,89990, 03/06/2014, 05/29/2014,65513,1298,145
493,3871560,489990, 03/06/2014, 05/02/2014,307714,5786,730
494,1351924,209990, 03/06/2014, 05/28/2014,152243,2056,396
495,3656172,1990, 03/06/2014, 05/10/2014,1342,22,3
496,3792370,149900, 03/06/2014, 06/04/2014,104781,1667,261
497,3870419,56800, 03/06/2014, 05/22/2014,45100,537,95
498,3685201,74990, 03/06/2014, 05/19/2014,53318,1067,114
499,3720902,3990, 03/06/2014, 05/08/2014,2913,31,8
500,3265929,12990, 03/06/2014, 06/02/2014,8249,151,17
501,3311583,5990, 03/06/2014, 05/02/2014,4349,72,10
502,3666100,19990, 03/06/2014, 05/18/2014,15493,177,36
503,3618640,29990, 03/06/2014, 05/28/2014,18774,207,45
504,3807649,169990, 03/06/2014, 04/26/2014,128003,2138,277
505,3570154,109990, 03/06/2014, 05/22/2014,74574,1194,199
506,3721303,179990, 03/06/2014, 05/19/2014,134993,2498,366
507,3353556,1490, 03/06/2014, 05/04/2014,930,12,3
508,3813038,39990, 03/06/2014, 06/04/2014,25994,396,55
509,3787046,31990, 03/06/2014, 06/04/2014,24217,352,71
510,3611522,5990, 03/06/2014, 06/14/2014,3762,62,10
511,3900413,7990, 03/06/2014, 05/04/2014,5250,69,15
512,2657699,52900, 03/06/2014, 05/02/2014,32587,405,97
513,3478038,4900, 03/06/2014, 05/02/2014,3587,53,10
514,3720449,5990, 03/06/2014, 05/09/2014,4020,64,10
515,3710973,24990, 03/06/2014, 05/29/2014,18343,334,51
516,3634991,74800, 03/06/2014, 05/27/2014,55502,1011,143
517,3017640,4690, 03/06/2014, 04/28/2014,2997,49,7
518,3633254,8990, 03/06/2014, 06/14/2014,5835,82,16
519,3870469,69800, 03/06/2014, 05/20/2014,44254,766,116
520,3514079,6990, 03/06/2014, 06/11/2014,4705,68,12
521,880178836,16990, 03/06/2014, 06/02/2014,12658,240,34
522,3289396,3990, 03/06/2014, 06/04/2014,3177,61,7
523,3472173,79990, 03/06/2014, 05/07/2014,52874,899,151
524,2968197,24990, 03/06/2014, 05/27/2014,15844,252,41
525,3613652,84900, 03/06/2014, 05/23/2014,66222,1206,171
526,2865069,4990, 03/06/2014, 05/17/2014,3863,50,8
527,2865509,8990, 03/06/2014, 06/05/2014,6024,82,13
528,3446639,39990, 03/06/2014, 06/14/2014,29433,454,69
529,3695140,32990, 03/06/2014, 06/05/2014,26096,402,74
530,3676814,2490, 03/06/2014, 05/04/2014,1729,27,5
531,3610517,1399990, 03/06/2014, 06/04/2014,949194,10252,2355
532,3867982,49990, 03/06/2014, 06/01/2014,30894,353,92
533,3363056,17990, 03/06/2014, 06/07/2014,11946,139,32
534,2823197,6990, 03/06/2014, 05/25/2014,5523,90,15
535,3452218,9900, 03/06/2014, 05/15/2014,7841,149,20
536,3564680,12990, 03/06/2014, 06/02/2014,9717,133,24
537,3555332,24990, 03/06/2014, 06/06/2014,15819,243,47
538,3867750,54900, 03/06/2014, 05/31/2014,37662,392,94
539,3651226,1290, 03/06/2014, 06/14/2014,905,16,3
540,279857,32300, 03/06/2014, 05/02/2014,20737,359,59
541,460272,7190, 03/06/2014, 05/24/2014,4753,84,10
542,3317497,54990, 03/06/2014, 05/03/2014,42783,617,100
543,3701437,19990, 03/06/2014, 05/09/2014,12734,230,26
544,3408092,169900, 03/06/2014, 06/14/2014,130654,2483,365
545,3619605,59990, 03/06/2014, 05/21/2014,45593,894,94
546,3825990,22990, 03/06/2014, 05/27/2014,15013,161,43
547,3897928,35490, 03/06/2014, 04/26/2014,21614,301,54
548,3702161,5490, 03/06/2014, 05/14/2014,4195,47,11
549,3367941,19990, 03/06/2014, 06/13/2014,12194,200,33
550,3177324,24990, 03/06/2014, 05/14/2014,17044,277,43
551,3807648,139990, 03/06/2014, 06/09/2014,107093,1521,228
552,3613496,54900, 03/06/2014, 05/22/2014,32940,570,93
553,3363040,17990, 03/06/2014, 05/05/2014,10920,172,26
554,880172875,14990, 03/06/2014, 05/25/2014,11978,163,35
555,3671077,29990, 03/06/2014, 06/12/2014,21413,332,57
556,2488516,3890, 03/06/2014, 05/07/2014,2739,46,7
557,3513611,79990, 03/06/2014, 05/24/2014,58953,861,146
558,3709004,34990, 03/06/2014, 05/20/2014,21484,402,65
559,3629476,129990, 03/06/2014, 05/07/2014,103083,1248,280
560,2799544,19900, 03/06/2014, 05/27/2014,13095,169,35
561,3394017,199990, 03/06/2014, 05/20/2014,125194,2216,330
562,3900408,7990, 03/06/2014, 05/09/2014,5889,59,18
563,3363300,16990, 03/06/2014, 05/15/2014,11248,179,27
564,3695779,99990, 03/06/2014, 05/20/2014,64794,959,182
565,3466409,24990, 03/06/2014, 06/01/2014,18743,304,39
566,3281167,109990, 03/06/2014, 06/06/2014,87113,976,261
567,2151099,21990, 03/06/2014, 06/13/2014,15372,270,35
568,69422,12490, 03/06/2014, 04/26/2014,8856,173,19
569,3877837,16990, 03/06/2014, 05/07/2014,10772,185,26
570,3472233,74900, 03/06/2014, 05/21/2014,48685,594,144
571,2865508,9990, 03/06/2014, 05/02/2014,6984,127,17
572,3552670,12990, 03/06/2014, 04/27/2014,9548,187,21
573,3640999,1699990, 03/06/2014, 05/11/2014,1043794,15971,3059
574,880155986,12990, 03/06/2014, 05/10/2014,8587,122,22
575,1955473,20700, 03/06/2014, 05/17/2014,15029,184,31
576,3479615,59990, 03/06/2014, 06/06/2014,47573,738,139
577,3562447,179990, 03/06/2014, 05/27/2014,127433,1593,303
578,3871438,289990, 03/06/2014, 06/01/2014,192844,2237,444
579,3535709,9990, 03/06/2014, 05/29/2014,7793,86,22
580,880171429,12990, 03/06/2014, 05/25/2014,9847,172,25
581,3338862,99990, 03/06/2014, 06/12/2014,63394,1085,141
582,2865045,6990, 03/06/2014, 04/29/2014,4928,63,12
583,3358799,9990, 03/06/2014, 05/11/2014,7833,153,16
584,3557697,10990, 03/06/2014, 04/28/2014,7726,127,20
585,3414531,59900, 03/06/2014, 05/12/2014,40193,591,98
586,1575857,1590, 03/06/2014, 05/21/2014,1238,17,4
587,3785273,249990, 03/06/2014, 06/03/2014,155994,2169,336
588,3591380,49990, 03/06/2014, 04/26/2014,36593,513,77
589,3639330,36990, 03/06/2014, 05/21/2014,24673,494,70
590,3664392,12990, 03/06/2014, 05/03/2014,9990,156,26
591,2966866,99990, 03/06/2014, 06/07/2014,61994,1160,172
592,3548970,5990, 03/06/2014, 05/24/2014,4158,82,12
593,625095,8900, 03/06/2014, 06/13/2014,5883,79,13
594,3491988,7490, 03/06/2014, 05/08/2014,5790,98,13
595,3741607,9790, 03/06/2014, 06/03/2014,6178,70,14
596,3848935,329990, 03/06/2014, 05/19/2014,226374,3917,639
597,3725482,159990, 03/06/2014, 04/26/2014,116793,2068,234
598,3690441,29990, 03/06/2014, 05/02/2014,20574,227,49
599,3304770,9590, 03/06/2014, 06/01/2014,7068,127,20
600,3691965,14990, 03/06/2014, 06/08/2014,10613,213,27
601,2865517,16990, 03/06/2014, 06/07/2014,10279,150,25
602,3814631,259990, 03/06/2014, 05/14/2014,190833,2042,533
603,3492002,2990, 03/06/2014, 05/28/2014,1971,23,5
604,3826457,39990, 03/06/2014, 05/08/2014,31233,375,90
605,3179624,14990, 03/06/2014, 05/07/2014,10583,171,29
606,3871466,279990, 03/06/2014, 05/17/2014,171914,1720,460
607,2865065,5990, 03/06/2014, 05/15/2014,4253,56,13
608,3716900,27990, 03/06/2014, 04/29/2014,21049,285,62
609,3643367,29990, 03/06/2014, 05/02/2014,18384,291,46
610,281472,8490, 03/06/2014, 05/29/2014,5502,111,12
611,3514378,12990, 03/06/2014, 06/08/2014,9860,167,22
612,3568946,49990, 03/06/2014, 06/11/2014,38543,536,89
613,3336302,14990, 03/06/2014, 06/10/2014,11063,131,24
614,3629488,49990, 03/06/2014, 06/04/2014,37793,696,94
615,880171450,14990, 03/06/2014, 04/26/2014,9324,104,28
616,3799216,59990, 03/06/2014, 05/21/2014,47513,661,126
617,3787179,29990, 03/06/2014, 04/25/2014,19974,244,45
618,3914689,69900, 03/06/2014, 05/25/2014,48022,788,131
619,3743460,99990, 03/06/2014, 05/07/2014,62094,665,156
620,3353594,1990, 03/06/2014, 05/02/2014,1545,24,5
621,3565474,79990, 03/06/2014, 05/12/2014,52634,685,108
622,3720904,9990, 03/06/2014, 05/14/2014,6434,129,16
623,3825978,21990, 03/06/2014, 06/03/2014,14228,193,37
624,2368265,8990, 03/06/2014, 06/04/2014,6105,64,14
625,228874,8990, 03/06/2014, 05/25/2014,6473,107,15
626,3491995,8490, 03/06/2014, 06/10/2014,6436,115,18
627,3676870,27990, 03/06/2014, 05/08/2014,20041,289,54
628,3400871,19990, 03/06/2014, 05/08/2014,12054,149,33
629,3528863,7990, 03/06/2014, 05/26/2014,5474,82,15
630,3618579,49990, 03/06/2014, 06/09/2014,37743,404,99
631,3318485,79990, 03/06/2014, 06/13/2014,60313,1002,133
632,3445089,159990, 03/06/2014, 06/08/2014,125273,1742,290
633,3607528,59990, 03/06/2014, 05/29/2014,37074,490,83
634,3617401,38990, 03/06/2014, 05/28/2014,30413,356,81
635,1349236,38990, 03/06/2014, 06/05/2014,26163,369,78
636,3446641,119990, 03/06/2014, 05/07/2014,77634,1530,172
637,3525251,26900, 03/06/2014, 05/06/2014,16786,229,36
638,2948913,9990, 03/06/2014, 05/12/2014,6114,81,18
639,3651232,1290, 03/06/2014, 06/05/2014,914,15,3
640,880171332,19990, 03/06/2014, 05/23/2014,12754,256,27
641,3532710,119990, 03/06/2014, 06/12/2014,78114,1375,199
642,3363016,15990, 03/06/2014, 05/05/2014,10410,121,28
643,3545242,3990, 03/06/2014, 04/29/2014,2546,37,7
644,1961100,99900, 03/06/2014, 05/31/2014,77623,1017,171
645,3243838,54990, 03/06/2014, 04/28/2014,43828,526,107
646,3745273,22990, 03/06/2014, 04/30/2014,18370,248,43
647,3709093,44990, 03/06/2014, 04/29/2014,34283,546,103
648,3871453,529990, 03/06/2014, 05/26/2014,334424,5452,890
649,990196,279900, 03/06/2014, 06/10/2014,178017,3507,453
650,3498370,109990, 03/06/2014, 05/10/2014,79743,1268,237
651,880169026,16990, 03/06/2014, 05/29/2014,11384,209,26
652,3785243,7990, 03/06/2014, 05/20/2014,5953,60,17
653,3846458,14990, 03/06/2014, 04/25/2014,10059,164,22
654,3121545,24990, 03/06/2014, 04/29/2014,16669,274,43
655,2998570,5990, 03/06/2014, 05/21/2014,3864,60,8
656,3550214,139990, 03/06/2014, 04/27/2014,107233,1180,225
657,3466102,3390, 03/06/2014, 06/07/2014,2231,45,5
658,3466022,2290, 03/06/2014, 05/05/2014,1496,19,4
659,3316083,39990, 03/06/2014, 05/30/2014,26874,291,77
660,2196245,2890, 03/06/2014, 06/08/2014,1824,34,5
661,3168356,9990, 03/06/2014, 05/01/2014,6834,130,16
662,3490492,5900, 03/06/2014, 05/15/2014,4673,63,14
663,3311598,4990, 03/06/2014, 05/04/2014,3024,47,9
664,3858901,179990, 03/06/2014, 04/29/2014,132833,1648,278
665,2447780,39990, 03/06/2014, 06/01/2014,27754,497,60
666,3301803,49990, 03/06/2014, 05/28/2014,32144,614,92
667,3826458,39990, 03/06/2014, 05/06/2014,24914,329,70
668,3185420,99990, 03/06/2014, 06/10/2014,66394,1169,142
669,3349224,99990, 03/06/2014, 05/18/2014,70393,873,155
670,3870389,79800, 03/06/2014, 05/12/2014,58015,1149,133
671,3436320,49990, 03/06/2014, 06/05/2014,35493,458,80
672,3469348,17990, 03/06/2014, 05/01/2014,11388,178,29
673,3666514,44990, 03/06/2014, 05/05/2014,29154,301,66
674,880171719,12990, 03/06/2014, 04/30/2014,8184,125,20
675,3011703,149990, 03/06/2014, 05/03/2014,108143,1385,285
676,3701605,24990, 03/06/2014, 05/26/2014,16119,218,39
677,3710511,25990, 03/06/2014, 05/03/2014,15672,290,42
678,3858807,99990, 03/06/2014, 05/07/2014,60494,678,140
679,3709134,10990, 03/06/2014, 06/05/2014,7595,77,22
680,3700291,49990, 03/06/2014, 05/29/2014,30894,402,69
681,3247653,139900, 03/06/2014, 05/18/2014,92195,1614,245
682,3514077,9990, 03/06/2014, 04/25/2014,6114,111,15
683,3662971,449990, 03/06/2014, 05/17/2014,283044,4161,725
684,3506588,14990, 03/06/2014, 05/06/2014,11663,180,24
685,2666488,59990, 03/06/2014, 06/05/2014,40314,412,116
686,3612956,44900, 03/06/2014, 06/06/2014,29365,388,85
687,3119378,9990, 03/06/2014, 05/13/2014,7003,129,19
688,3281168,139990, 03/06/2014, 05/31/2014,107373,2126,230
689,3247245,469990, 03/06/2014, 05/04/2014,338393,5753,850
690,2568887,4990, 03/06/2014, 05/29/2014,3239,37,8
691,3744250,4990, 03/06/2014, 05/31/2014,3543,57,11
692,3154057,129990, 03/06/2014, 05/16/2014,83324,1334,188
693,3651227,1290, 03/06/2014, 06/13/2014,996,15,3
694,3697679,129990, 03/06/2014, 04/25/2014,90474,1240,182
695,2560205,8400, 03/06/2014, 05/15/2014,5284,74,13
696,3573742,89900, 03/06/2014, 06/04/2014,65538,1180,164
697,3346150,9990, 03/06/2014, 05/27/2014,7783,93,19
698,3611872,114900, 03/06/2014, 05/05/2014,71238,1083,154
699,3466024,2290, 03/06/2014, 06/04/2014,1400,24,4
700,3565193,14990, 03/06/2014, 05/27/2014,9309,117,28
701,3325357,1990, 03/06/2014, 05/24/2014,1284,22,3
702,3215262,29900, 03/06/2014, 06/03/2014,23592,279,63
703,3109050,859900, 03/06/2014, 06/11/2014,594191,11171,1230
704,3716266,39990, 03/06/2014, 05/03/2014,30833,327,76
705,2560216,5800, 03/06/2014, 05/20/2014,4084,57,9
706,2483300,19900, 03/06/2014, 06/05/2014,12418,205,33
707,3693548,22990, 03/06/2014, 06/10/2014,13955,186,30
708,3836379,329990, 03/06/2014, 05/31/2014,244193,4005,635
709,3491922,24990, 03/06/2014, 06/05/2014,15169,264,34
710,3102261,34990, 03/06/2014, 05/04/2014,23339,395,53
711,3871458,529990, 03/06/2014, 06/06/2014,392193,4275,808
712,3335547,269990, 03/06/2014, 05/05/2014,162804,2557,479
713,2419118,9990, 03/06/2014, 05/21/2014,6034,117,16
714,3049550,2290, 03/06/2014, 05/11/2014,1649,21,5
715,3565439,49990, 03/06/2014, 06/12/2014,34594,374,74
716,3508510,39990, 03/06/2014, 05/05/2014,27474,278,56
717,3894167,12990, 03/06/2014, 05/08/2014,7885,109,21
718,1918419,999900, 03/06/2014, 05/10/2014,780922,9528,2156
719,3132999,9400, 03/06/2014, 06/12/2014,5734,101,14
720,3349827,24990, 03/06/2014, 06/07/2014,17369,275,45
721,2403627,4990, 03/06/2014, 05/14/2014,3369,56,9
722,3787095,24990, 03/06/2014, 05/14/2014,16194,310,43
723,3190294,4990, 03/06/2014, 05/27/2014,3858,73,12
724,3697723,19990, 03/06/2014, 05/19/2014,13854,210,39
725,3147631,1990, 03/06/2014, 06/04/2014,1425,21,4
726,3873418,249990, 03/06/2014, 05/08/2014,192243,2115,481
727,3174855,26990, 03/06/2014, 04/28/2014,18893,344,47
728,3793136,49900, 03/06/2014, 04/28/2014,30439,320,81
729,3868019,49990, 03/06/2014, 06/09/2014,31944,531,76
730,3353326,279990, 03/06/2014, 06/10/2014,209433,2660,583
731,2831270,12990, 03/06/2014, 05/22/2014,9042,152,25
732,3607498,59990, 03/06/2014, 05/21/2014,38514,721,101
733,3711019,27990, 03/06/2014, 04/30/2014,22281,424,53
734,3613676,64900, 03/06/2014, 05/26/2014,42964,538,121
735,2538164,14990, 03/06/2014, 06/06/2014,9279,122,27
736,3011334,99900, 03/06/2014, 05/08/2014,68732,1293,146
737,3792365,129900, 03/06/2014, 05/13/2014,97555,1581,256
738,3506542,14990, 03/06/2014, 04/29/2014,10943,156,24
739,2447777,24990, 03/06/2014, 06/03/2014,18143,202,48
740,3335629,79990, 03/06/2014, 06/01/2014,51194,599,134
741,3198295,139990, 03/06/2014, 05/22/2014,107093,1564,236
742,601431,39990, 03/06/2014, 05/27/2014,25154,468,66
743,3787123,34990, 03/06/2014, 06/14/2014,26908,426,58
744,3176332,119990, 03/06/2014, 05/14/2014,92273,1043,244
745,3607500,59990, 03/06/2014, 06/12/2014,41814,674,123
746,3618123,140390, 03/06/2014, 06/09/2014,97712,1525,246
747,3896457,7990, 03/06/2014, 05/31/2014,5913,100,14
748,2906306,41990, 03/06/2014, 04/30/2014,27672,324,71
749,3352609,1990, 03/06/2014, 06/01/2014,1292,25,4
750,3871456,549990, 03/06/2014, 05/26/2014,356944,4462,789
751,3746474,26990, 03/06/2014, 04/27/2014,17787,255,39
752,3691596,549990, 03/06/2014, 04/28/2014,394893,7701,897
753,1378829,17990, 03/06/2014, 05/04/2014,12108,142,27
754,2997918,27990, 03/06/2014, 05/20/2014,19817,294,46
755,2829556,19990, 03/06/2014, 05/13/2014,13094,236,29
756,3610161,49900, 03/06/2014, 05/03/2014,36877,712,104
757,721714,7490, 03/06/2014, 05/30/2014,4794,96,14
758,3629467,229990, 03/06/2014, 05/08/2014,175483,2370,471
759,3552736,4990, 03/06/2014, 06/09/2014,3773,51,11
760,3716163,32990, 03/06/2014, 05/26/2014,23918,383,61
761,3709743,11990, 03/06/2014, 05/16/2014,8417,90,20
762,3875974,89990, 03/06/2014, 05/21/2014,65063,866,177
763,3693411,289990, 03/06/2014, 05/12/2014,205603,3496,535
764,3478076,8900, 03/06/2014, 05/23/2014,7040,124,17
765,961973,7490, 03/06/2014, 06/09/2014,5311,57,15
766,880156045,12990, 03/06/2014, 05/19/2014,9457,149,25
767,2865506,7990, 03/06/2014, 04/25/2014,6009,68,16
768,2733672,134990, 03/06/2014, 05/03/2014,96383,1437,195
769,3687723,38990, 03/06/2014, 05/10/2014,24603,320,69
770,3549039,3990, 03/06/2014, 05/19/2014,2522,35,6
771,3629466,229990, 03/06/2014, 06/03/2014,141674,2253,423
772,3613253,44900, 03/06/2014, 05/13/2014,28871,520,70
773,2201469,29990, 03/06/2014, 05/14/2014,21593,352,52
774,3834881,16990, 03/06/2014, 05/19/2014,11384,227,30
775,3549176,2990, 03/06/2014, 05/25/2014,2234,24,6
776,3363292,15490, 03/06/2014, 06/06/2014,9511,185,23
777,3732237,29990, 03/06/2014, 05/03/2014,23033,429,48
778,3704691,29990, 03/06/2014, 05/31/2014,18984,376,47
779,3688249,1990, 03/06/2014, 05/27/2014,1278,19,3
780,3177505,29990, 03/06/2014, 05/13/2014,21203,291,43
781,3793146,129900, 03/06/2014, 06/01/2014,98595,1825,235
782,3691598,149990, 03/06/2014, 05/05/2014,104694,1833,272
783,3477436,24990, 03/06/2014, 05/08/2014,15944,219,36
784,880154761,29990, 03/06/2014, 05/30/2014,20424,350,46
785,3379395,839990, 03/06/2014, 05/03/2014,580434,6327,1498
786,3443834,6990, 03/06/2014, 06/04/2014,5362,107,16
787,3074914,329990, 03/06/2014, 05/08/2014,202614,4053,527
788,3733855,4990, 03/06/2014, 05/08/2014,3638,57,11
789,3056559,19990, 03/06/2014, 05/03/2014,13574,223,39
790,3243819,34990, 03/06/2014, 06/12/2014,22604,396,64
791,3858809,209990, 03/06/2014, 06/01/2014,158543,1935,321
792,1090536,244900, 03/06/2014, 06/13/2014,175349,2736,511
793,3835038,309990, 03/06/2014, 06/12/2014,194054,2349,509
794,3859268,289980, 03/06/2014, 06/09/2014,218935,2737,565
795,3368283,1299990, 03/06/2014, 05/10/2014,830694,15036,2351
796,3651303,23980, 03/06/2014, 06/05/2014,14868,289,38
797,3736849,7990, 03/06/2014, 05/21/2014,5649,99,15
798,3548643,299990, 03/06/2014, 04/30/2014,222593,3740,537
799,3564675,24990, 03/06/2014, 05/23/2014,17119,310,36
800,3634999,74800, 03/06/2014, 06/10/2014,47498,841,138
801,3710404,39990, 03/06/2014, 06/11/2014,29273,495,70
802,3575792,22900, 03/06/2014, 06/09/2014,14290,181,37
803,2440576,39990, 03/06/2014, 06/14/2014,25554,506,72
804,1852968,88900, 03/06/2014, 05/04/2014,62230,1002,145
805,3495827,16990, 03/06/2014, 06/13/2014,10840,182,29
806,3292957,490, 03/06/2014, 06/05/2014,338,6,1
807,2197592,149900, 03/06/2014, 05/16/2014,114524,1673,336
808,3871460,379990, 03/06/2014, 05/05/2014,234834,4228,651
809,3607559,20990, 03/06/2014, 05/05/2014,16310,178,40
810,3621567,229990, 03/06/2014, 05/09/2014,181463,2450,414
811,3871465,379990, 03/06/2014, 06/07/2014,265614,3666,649
812,3389938,23990, 03/06/2014, 04/27/2014,19097,272,41
813,2333434,45990, 03/06/2014, 05/02/2014,28054,539,79
814,1918416,929900, 03/06/2014, 06/03/2014,574679,9425,1311
815,3636427,19990, 03/06/2014, 05/09/2014,12134,132,25
816,3873624,429990, 03/06/2014, 06/13/2014,284224,4093,734
